run_id,candidate_id,spike_id,success,gate_status,failure_reason,record_path,record_sha256,record_keccak256,artifact_paths,artifact_sha256,artifact_keccak256
v03-corpus-05,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-05.json,a4b1be8b4a75c4b30b7d8fe1fd32018d1e73667e24a48386f0c7e70c90c2d26e,9933eeec1a7a9b56d2a4e1f2e6ef2bbe224f52dbc06e279d2345f1620ac61460,"[""research/candidates/v03-baseline/proofs/v03-corpus-05/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-05/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-05/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-05/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-05/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-05/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-05/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-05/part-b.calldata""]","[""ab1eb59b5bece5f14d8cb52b939d215f17fe6c4174c89e7d1e416fb7c30051c9"",""02cc712b257249aacdac6b1bf7a5f8444ee781938eb9abb5f630ae650ea89f32"",""1f29305b2758aa38fb3f94f663d9a083db1224cff1f7ff71b12d404d90fc4b3a"",""cba64854c7d1191b7deb9d9b8a2f8536c48c167d3dc835a5d5363f585c4b5471"",""ab3613363619e86c22acb30c215637a7a4733eac6d61d772e78459c5eaa65e26"",""99196c915a12c210282fe11321b7f5e924743eb1de0d37e3f327fbdc14dcc58d"",""8063ad565043a8f44e323018b2792fc0e88a736879fea727db83be2906a7b5df"",""c8ec216d4f8672e7845c073468fe9112acad78f33a4d59042b8f048714ac67ca""]","[""ac163cd1bae82aa8243a6f744627aaeff8f1351437552a6bbbbd9618f63deead"",""06d21b5f59b77418e44a4c9b1a293c091a4db98a037624d2beed8ffc5ea4b7a0"",""8891329f0789be2013526d655adf7c797011ad6b9a5ebdca374012028d66ddaf"",""844c7ab05b2ce520a8df7e2d684a79f1d3547957e7550bb5ab1777ba6807c39e"",""29e56007e1346fc4d960cd57dc26344469a86700ffdf26910d49fa32736ad5c6"",""a08dfcf9e2de0a3f4303eb3a89ac044064eb886b272e1143d441dc5b41a131e1"",""bec23ead1c11c0153746b45f07d0e9a57285cf09c7b333a7cada05aa8304df38"",""2b0ddf0634653548e0a8b65ea25e790de1473c42cf86d0ec837e0194dbee5d96""]"
v03-corpus-06,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-06.json,db8017c21d6da2b6fb63b15743fe260cba3277e4433ffefa881a8d8e04161739,d49cbb49885656927c9dbc313952987b02424af48b0bccf21a1cea7348e59e30,"[""research/candidates/v03-baseline/proofs/v03-corpus-06/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-06/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-06/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-06/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-06/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-06/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-06/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-06/part-b.calldata""]","[""5f7f9d9e7469100032a842437ca3ee5faaf66ec105a15f7fa7022fe6924855c1"",""30a0450072779ced3b2b421ed93f3411e2118a316ec2ba383287fbd2ab9ecd41"",""0bacbd683848e157fabcca101a4aeb31c3eb46fe5053e6e135542a9d92b1e6ce"",""3028e858311ac1c4ceb33f8a893ed5935dfc39de6929bfab71c4cb0210df7927"",""2ac4d27d11a2d366eb12ef8ea0d2ab78abe10fc556b9591e5615311f1974c848"",""8043485758b6d3fca8ff415f1dc0e5f109fa15474da072cfd40e70b294f77d50"",""5cde2f8ae4d38108ed92d3b63a62ba277ba28e580b18ad3da18d0058fa5ca646"",""b3ec02d6cfc4b250e5f0f32ed00a2eb6bb7fc925b2d7ea7e2f4c65ee19fcaa56""]","[""f97a3ded2db873c9fa604e13bf1e753e1bbadd1c4df16ed1cd48ce6b812062e6"",""1263857a39cff1fe12ad4a031b2ae542be712c8dc4b6f71c5578cf348257feb1"",""cdf3ae432f736dc4d3e387a858ebfb423bb9402fd22dfde7558fbbb063872d0d"",""a7b7515341d4ddd9b381bb54da07cdda4f660aeebe7402b09521ca1969158750"",""cdf52991ddf44cc1c154fea3324a0988e863fdcf0f226b87b17151034bcbeeac"",""5b60362f677cfd7606eaecd0195f071bda98cdb778f2407067fd94a5d1a92a34"",""5425b21b4aed2cec772ab9e9bdf7cd5e7c568c179c0ddd6dd6da6d4506e8378d"",""9486de68bed5160a4c900cb503d3786ea377f9cea8b08cae57b389185e09f1dd""]"
v03-corpus-07,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-07.json,7ca6aee9ab7deed9f75f4f2dae979aedf6377477199ec55e31779283e30d6e1e,16c87c5bbe7ad2b7ea3c48f332adf2eb098a75455ecd88a792919b72c8f605cb,"[""research/candidates/v03-baseline/proofs/v03-corpus-07/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-07/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-07/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-07/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-07/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-07/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-07/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-07/part-b.calldata""]","[""f37647e718541642183a51bc28208d0c5cd95adc68bbe49ee5a18b174b65d2dc"",""4427d7b08934d3218466faeb663005ec265e43d4a316ab62470c40c1b9d0c994"",""bc138cddf3255fdd4b93d94f96bf0240529b89e653070f41c2ca4661cc3323b9"",""6a216512f241f34a8d5580f280318af7a256ea9420bd10d3e119a2498d3c21bc"",""f85dbdafbf943a05b76dadeb332e8c364cc835e286be8ef1a111abc9aaa8f413"",""04bc81b179954b6ecb505ef14757989cad32a9e8a40d2d12dd22ae4bb6a55bf0"",""480f5a6e887d646e40beef1695e142f34360800f8459f1505a93e4261bc14c65"",""600e1d187dc803386ce76adb36068eb5b678fb02ad166fdd54f8dceeb2cdcc40""]","[""3c246d339a53fe4d66e0379c52f6a7bb06305a4672cb4a02f49e633186726ad0"",""df85a43783eeb912cc9d13e0e91f94705f747433f341a6cc0f9da7da948900d0"",""1039ce79b97c8cf8e6b59bbce8dff448dac169d6f2cdbaedef28856a6462609a"",""af01ce94aa827058aa34bffd3f958fb49951138df4a010487ad7bdc6a4bc3244"",""3a658b201e7a1d649a9d453a2608cb48c0c1d7d103567479dc7b39485add780c"",""0fcb3b7e8833bb16e216f7589ce5e486f6f0f1a0759db8b93b71e7d3e587eccb"",""02d24a4fb2bb1f74d5b5aa26be6ad822b97965eb30862b9e89537b393f809077"",""ef9e253689178db445b0c003076d2b9436b93c07e5a891f063bc902edd20f985""]"
v03-corpus-08,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-08.json,26e51065df08450e09934c115098f85a5af9f55f772b73f6772ca984a9e2f745,74e233c8b0590152ec4518f76372a00285902d9e895b64c58039f10ea8c843fc,"[""research/candidates/v03-baseline/proofs/v03-corpus-08/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-08/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-08/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-08/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-08/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-08/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-08/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-08/part-b.calldata""]","[""5a5befaddc8785dcd7560f8785ce2b49a47f8526fa6f459ba06b5544225b6dcb"",""2a20cc2ff1ead020c0d78077ef130bd551f03d41f26b0c045513b9c183d73dd9"",""bc6dc3fb6abd79ceafd5e0e34e62b105e41ccb89a40855caf42a7ed0627c8e01"",""6d80ea702a16c4b5e310654f4257e42cb827a3444d3036136abd013b79153c8d"",""a33238694ce5c96e78d0220caf0de84a08dca26c98b01304bd15f44c362c86f7"",""1d780db0dd34f64f428cf71f0e160e85ccf0718633a59e9d803505e28af0e5a4"",""5d643c466403bf6d1177df43ed6df7f2ccbc1f21ec63a602eee2f92909530dbc"",""469da6a36296c2346ee2f254ff9da49492da70aaff0e6dee08a60498567502b8""]","[""4dde79416f9f5fce24026cfaf28266e0345eea7e286050223eb0e5c9b3ffc375"",""ae7faa056a63886f66eb6065a7f43fe80b27e8514f0023f7a69f7a36255ed621"",""b953fe6ee8c7253dedce5434d041cf7b45d0dc728ce62fd0e7260e78cd187856"",""b78b88875a1e11c7f43bf7bdbf8e32da8845118b81607343147a46548ea88653"",""4190337e5604d8ae49cea467d129e4317173d120ab8981c75488ea4096ba53d5"",""eedf47608b736aa0fc109510c512f47ca1f4c6808e68641469eacb1ef42d3158"",""9f62df284d6f886e65e77d82f47e862f77a2d3aace4a1da99ca05dc7b3ab4348"",""e2b03cad631d460104e3ab3f9d2feef40aef5dc1110d4a0ddd6a5cb046e2699e""]"
v03-corpus-09,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-09.json,e9d66394d867be95d8aaf2e3b08fc733801013fdcec81510ca09c5603f4b2fd0,3033db208ea4dd7ac4b5e9c5ed062af5e265b856ccd2a43168306c05ce794620,"[""research/candidates/v03-baseline/proofs/v03-corpus-09/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-09/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-09/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-09/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-09/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-09/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-09/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-09/part-b.calldata""]","[""beb8da5174d8a51ff814eb122809aa7aee664550c4e67e30b379210e5d790bae"",""28849b5d78d85502edaf6ac7d1cee403b506b94da35d5a81a61f1809ceeeee96"",""70a1d50663ce8dadeb35343cdcbe43811168c748c25f3b871a1ae46bc17de711"",""b57c1dd8ec2cf8099b4be7f0fcadd8bc5217b1e82cf7d4f8c5df30d920f63ccd"",""94c617b0feb07fefa7705558dfd6e7e2b5746a3b02182cc1aa2d1777fee0c285"",""2170ffaa690519717df360ce9bdba62250ef0963554ea4c6dabbe5415f2a76fd"",""339c8f0a1b95646e63837567b64d5af613f8fdd605d0acfc5d1666b132812e4b"",""f39972199ed9f6edf67497be0dd4fef020ce1f9d55f4cbf8b6c0badb0a909446""]","[""cf8156e6552e0ba72375c275d329e5a14478d74555b3cd58019766be5e79e4c7"",""d9a875fbed3aab028e298219355f3d505fc88ad92bc41b52be220ce07c87970c"",""f9896fbf3ec2aa84dad9011f5951e1ef682d3f2ab0607cddc719e7da8c0b8a49"",""edea5cce18b64eb6d52b5348aeb87b03df56390bc23b0353ef5ce123fdb525b3"",""8c58f3e0a132bd0270f67e2e8a8700dbb5703c8d2fa2b3c7ee6d970b38a54e8e"",""bf163d9fdc81c47e2588d019269af05e023e434b63f2700cb6eb3f16e1fd2356"",""ce4aee75def161ad28c3c66d833b39c88da9abad443258512b30c5bc21be5fe9"",""65207508502472b8e5a16e72280d844b5cf9ead53680af3c0e84748574e9adf6""]"
v03-corpus-10,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538,66e7ae50a6fda72a7a22ac4b48f3bde0b28a0508ab6ed027ef954d3306c4b062,"[""research/candidates/v03-baseline/proofs/v03-corpus-10/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-10/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-10/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-10/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-10/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-10/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-10/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-10/part-b.calldata""]","[""85a4f121074eeaf74d24ac40a85e11ddd38f6908bec6682351b01580fb94674a"",""e03e2d3ff6a2908dcc14fd28c21abb5dce4bbf202a43f4f0072a383a7a6e0ca9"",""71d7d0c637121a3a69b382fed2d1139f6ce3e6de761b5230c62decfce4d1154a"",""2418752103bed00e2fbdbe47cf52b8e69c7e450c5a7e1c48e010faef84a623a8"",""b600e91f27dd66d32b28a93a8c18a5433da83e44a171fc94b258fc657d21cdf8"",""e592b26f4f1f86a7c96e2f68acb7251f32a159d13fade4607ae438dd8796a85e"",""2394913d2c00687ca7afda76c568e8ee747d4daa51ce9fbb24db8532f8b7ef68"",""814d03c20bb67431c12e1ce5019181c56400ada2dd3dbc091e11dc4640946890""]","[""9e0552dd490014f8e4792e15f85e5f330a7aed6bbdd9abc65a19056394f79aaa"",""ee4617b69932f412ac8f2dbaa4097007afb87a228b5c6f67d7a135d82081e9e7"",""3d5ac6e2dc674cf2d5e1fb48c2c741673f85a2ae32d9dade3cb1aad66735594b"",""01fb4a20a513aca0807fef90378294847c38136284c97ce7dd710536c4695d2e"",""af8e683222e011a1fe2c516fe380a50d66f0d3a3799a8d26a46e1e198f8fc6b1"",""655b447e76e9e1dae8e377c9c84e5574f25199ce8452c3f598c11d37c97b9381"",""9c97bfb0ed8f6d21527a735a35e610c0fbe13ecde2bb5ccee87297cf669137a4"",""51cdea530b2af9dfbcc9f143db80aa0466d7ffef01a6245a1648a35e90625b52""]"
v03-corpus-11,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798,a1a8ae75f0c1635442777522862b3749462a9ba66f63986f31a35f3dc6f47f8e,"[""research/candidates/v03-baseline/proofs/v03-corpus-11/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-11/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-11/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-11/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-11/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-11/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-11/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-11/part-b.calldata""]","[""bf7aa3efdb297dcc77b2a9ca3e791f3df9ced7f7ce0f7a404fd428a78396d13f"",""d2558ea15cb34526592ec9e89df6b42ba404b0515da02577668020e036acfa4f"",""1a3452f2d57dc9ff08b678853ecc4e504cd4c95d2057761bac65a4a8911560a5"",""cd2569c5b64c9dddda50350af59e1d4978a827fe202b96d0c4ccc60b69055f3a"",""e3d322c350be01d0cf8cac495479a1ff9ad78ab412c0de297d9923189b9c5a43"",""aa2f4639ceae8158f0cea41635b3675f2ce560374faa5ac4236bf4ae59147ae4"",""e2ab515e69cee37b2a1a65f8b4daf844651d037d01ea15c3a3e12c98370b4f31"",""78b311335d6c47950bfc82df2d1cb4ebf4f7627b4747356f06025ae0c342bb82""]","[""696bc9069174e252bc9eede65ebce6541f7bfb2bcafbf49f17bf28377a93bbb1"",""e9583d7c7c6b0b9bb243e45ee08d67973ebdd87be2230e5f8c5aba9d8392d935"",""2f7d6badf7b62e27205255155133188aeb62f046cabe921e02a6cee679f5c9a4"",""cbc6cede97ad81b93febd233adc568a6ac5bbe3393c4f0616d52a02729ffc3b3"",""c1b6c1afb6272805783e93af09b807c606cce1fa7cde362a25d398b24d98fe11"",""3d0d931d0667e0141ef323085ba0a425513cc95877e9cf76ccd82db446aa7a62"",""00b09e8ef14c238836e9adb41755f3573ef7d69bccb74b195e17c3f697410de5"",""cfbf31f37ef8af678044d50d165595e591f1fc268031258685d27e6c1dc5c3b6""]"
v03-corpus-12,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959,4a92ca3f92f0cc1063d177f404624a78956db226eed2753dfcf6a222539986a2,"[""research/candidates/v03-baseline/proofs/v03-corpus-12/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-12/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-12/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-12/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-12/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-12/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-12/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-12/part-b.calldata""]","[""da9a90b27a60890d643ef9243b16a3fc22c58dd0667ccbaf463c1f56481b3939"",""cfec94e8e652888b214ad75d08d86256a7d0b8f78114915f9157b6350a35e056"",""40bbfd2ebeab2d07a2b0eeb9fd8eaf915ce625843764d14b76ad1256dd678919"",""6815dd266a60c857923d54b0c24844b4b3c4cabbd0634c800ac9c124535d2d7b"",""adb2dfef5c7547a31a049687bf878902ee2f23a6c02836ade34e4b7e29b2c427"",""73a9bf8f1dc49b1cde073c04c5f0b71a5c622369d41a04641b64a720e49a1e2b"",""20774668d395f60220ba8c84a11acd807436b1c76f4188c0397a6cf28cd23bbd"",""2d7847c2073d99158603f9c25eeae82a7c2ea86dbdc0a078c631657ae6b88306""]","[""440198925b7e15bdb98095395c3ac70a5e4494b84976a9607cf619b5e50700d5"",""e832e48efc4dfeb5bee2d1071afe03ce1143968a14966ae5ceb5358ac49d7b3e"",""2941981aae075c255e9d28857c892600c07f7156ad7d8a1153e239395cfd4b98"",""f9966be9d936eb418a622b48f00bd87a0bb61a1a025074bceddf6978a3fe7253"",""32d2c839dbeb9ac47d8d0b1c3837a353962c054bc800e025941d7c9501d687cf"",""c0ae0d6d3c0b55e1c1bd73c252d7acd35d7f22a975a8529c88d67d2d205e8c24"",""698262cf448d213127118fb54162959eddb8d7e32261f43a93ed500ad1b08497"",""1e161c72b712bf57cb19b4dbf6ee5221c53ada4753aa54adedfc8424255ceffe""]"
v03-corpus-13,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-13.json,c88c0096edbc3e9bcc1dd988b734c09163936cac4707c9944940c2e8414d6d0e,43b149d53d1dba35aa789f85cec370f843f521a26eccc705f7c1f518166527a7,"[""research/candidates/v03-baseline/proofs/v03-corpus-13/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-13/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-13/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-13/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-13/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-13/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-13/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-13/part-b.calldata""]","[""be3b64b1192ac3e4b6a85b38d30d30de5d3a801d13b298f03f99e8a4055532a1"",""8dcc2cb6429e0ce1f9f6421bff74d9bd9f81001c8d4f523040df69cf00ad1de5"",""af53e36b566b6598fdfa025968ce75890fb07e1f839c6b65114513cae85dcb59"",""ebb5f51747c7e6b3c52d6bf9406ea50380daded969117461bb0ad9ff63caa200"",""c7186096190d169bffb17186fd0d8b405678976971aa486e1ca1178363ebff61"",""ab941820c1ccac2a81c6a8729b5dd539d202c538a955deb13862aebe406eee97"",""86573c77824274fb537b9d6b94b01de6beadab9437d43bbf29e47eac0204ef0b"",""fdcf2a5c229fe585bd3331a52517fa96010b8a73503c5109045b90fa89e33d32""]","[""3a0a73f7024c1236dca2206558a447fe68f3ca7f99bb6a41f725192c140eeea0"",""5eda11a665f08a2264c0f7aa3f10a587d827e8ac4347cb34caff2d3b6cb0ee19"",""e89f06306de1a877dd5c9165217a595cf9c624eb821ff110293cb86d0f49bcb4"",""1ea1d5b4d67f088e7b0d5b809d66c581eaae93a2a0a4c0f48173fcdc9e29663a"",""edace07449462105c4f2ae9d6260e1c8e03cede24d7bf7f2176bc26d94ebcbce"",""50b7d3e81dacd725a33db5067df3b64a019181853c8bc89f7f4d207bde79531e"",""1ec8d0c1f0dd2374a6a1cb3cae3bf508a1672a3cace8dba843690b48b169662b"",""7e72837e8bbe19879a04e92472a584a943bf58bc6290c1e38dbd0c12314673e8""]"
v03-corpus-14,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-14.json,a349b99a4904889372c0eff4c52cdc718bf4bd017f44bb35588fc363b7619dc3,f60767f848bfd053e8e7f02c2ce244dfa2d20838716983149431e4259496c958,"[""research/candidates/v03-baseline/proofs/v03-corpus-14/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-14/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-14/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-14/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-14/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-14/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-14/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-14/part-b.calldata""]","[""5e7fa4190d86bcc6f6188307817a803ac57c4a9206a0bd4aa58ce9fa30ac9108"",""74f3da3999ea4e98d3b06820c30ff9caa57bad47756e75ce7c616a5e8139c449"",""c9bd998a725c31622c19986896b8f235131dd225aec8277cf9d5b1b7a2ab77e9"",""559948db860459651b62b29ce896ae107acfe33353e829e181157fd644d51e7b"",""47b42bb21b49eb1d5522313f2d86d4b28a911f52dbb7b0637775f711ac41e5a1"",""355681067888458a3a7acc2b27a1c3e1dd38e9a13b64f41ddcba2fc998dae710"",""d5952ac79344e999d5bc827c2b2d9dd07d2c10e870447d253220a43adc6af90c"",""597071bd549368027669ddf2b008d2b195c3891a33f0c4cca57aac16381a65ba""]","[""e4eceea98ac47b920e6b02d206f4a44d4b592279596dc78abe1009d9aca3e676"",""76c21795941994988f93ec312e7b435f1e7f990b4d09fe7295b34b91e49388ac"",""16fa3466e25da98e4402b0466125795ceefb15e4c656eece60cab22e42fd592b"",""475ef85c9166935ac63372558d4402f36609ad4a5ed9e930cceec78de4bac492"",""ff2742683d1564faf7a1668905782b3e3458b650f01ba4cce3caeed8f7c804a0"",""a7b10954642f0a2e68b0b03857d78c54bfab1a7caae1d489a8e3cb3b3d237d60"",""592ced7ef3cd08950bafcfef94f4df4fc2eb0fc1a997f0e0a304c6ea64379e4e"",""6af0c3e5a7ebaf0b8f23ac9db7cb243b7a97414274907341eeb2ad30c8d7084c""]"
v03-corpus-15,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-15.json,640e51a0548bafa3ffa0bf4aa5bc4a18bc5141b5147f3eac4f7f3b84c92470ac,d6bc1c8ccdde3cf4d7ff717b5c6d94d4d2291422d4214fdf8792e4058483fca4,"[""research/candidates/v03-baseline/proofs/v03-corpus-15/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-15/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-15/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-15/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-15/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-15/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-15/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-15/part-b.calldata""]","[""512f7c61ae7c0f71956a0156a9a49f3f71ab5932f2a69dc334a57522622b65f1"",""bfd53795d122e689b36e93f59176dc94914cb926eec0bdd937ba5d3dedcd2210"",""8dc6282a864891a0a042c81d18a31d5db50fee170b99094a8465917455a66390"",""73c456168329eba010c987981845e2abc47cb0b62ed1504631714e8eddee35ec"",""07cd2f7074c9f465220269804ae38ad632d3c62efd6936b9fa5122a953e54ad2"",""4212805375c35e75a572d0956cce6d55aee3ed966a05033e6143db5186bdf8bd"",""0314e4642f30d94ac7f71c02409a44c0de57adf5155cdb3065c884babb29f022"",""d409779ea975f458efae813c01d3313835ec67d09d5d605e8140eb7a563534fe""]","[""ee40ca7bbeeeb42cdf9e7645b060ab705083da63a16f69c54ea9d318b29ae73d"",""2fe257a26ac280adc2363ffb19bde36b0594dc963983e3886ece5e7cb86b3f12"",""050c5e4d4a955179fd05b9e2bb2b6cc83ea0bab9aa4731c91a70b8e20fb50ef5"",""b8ed7896b02b5a1e352f67e6fa5c6b700bcd08890447f467f1fe68a02098b318"",""5947870009f618535c857fa6b800efa82a02beb552f889ac1f9be157a45f3e8a"",""e06087335ba5e04fbf0765162fc62ede11f24ea961c9288ba4d758a4c43cc60a"",""09b95c3a46e26fa845838d0e2c12d3c8060b85cf231967acf81a38fa6590e10f"",""6f76497108793d2adfc12fcf111153eac6692e0988552fe3c39ba774dcb9934b""]"
