candidate_id,source_run_id,profile,term,model,formula_source,input_summary,classical_bits,quantum_bits,proven_or_conjectural,multi_target_count,binding,notes,artifact_path,artifact_sha256
C00/v03-baseline,v03-corpus-27,run:v03-corpus-27;artifact:research/runs/v03-corpus-27.json;sha256:4379f54de5b4cd38dec7e8a722624f5d6f33ae2935ff2c02e8e742ba50471521,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-27.json,4379f54de5b4cd38dec7e8a722624f5d6f33ae2935ff2c02e8e742ba50471521
C00/v03-baseline,v03-corpus-27,run:v03-corpus-27;artifact:research/runs/v03-corpus-27.json;sha256:4379f54de5b4cd38dec7e8a722624f5d6f33ae2935ff2c02e8e742ba50471521,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-27.json,4379f54de5b4cd38dec7e8a722624f5d6f33ae2935ff2c02e8e742ba50471521
C00/v03-baseline,v03-corpus-27,run:v03-corpus-27;artifact:research/runs/v03-corpus-27.json;sha256:4379f54de5b4cd38dec7e8a722624f5d6f33ae2935ff2c02e8e742ba50471521,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-27.json,4379f54de5b4cd38dec7e8a722624f5d6f33ae2935ff2c02e8e742ba50471521
C00/v03-baseline,v03-corpus-28,run:v03-corpus-28;artifact:research/runs/v03-corpus-28.json;sha256:01de57380b60e1221885bbb2b6194ad6c8cf04a4350e230f1a7df70e6aef2cab,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-28.json,01de57380b60e1221885bbb2b6194ad6c8cf04a4350e230f1a7df70e6aef2cab
C00/v03-baseline,v03-corpus-28,run:v03-corpus-28;artifact:research/runs/v03-corpus-28.json;sha256:01de57380b60e1221885bbb2b6194ad6c8cf04a4350e230f1a7df70e6aef2cab,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-28.json,01de57380b60e1221885bbb2b6194ad6c8cf04a4350e230f1a7df70e6aef2cab
C00/v03-baseline,v03-corpus-28,run:v03-corpus-28;artifact:research/runs/v03-corpus-28.json;sha256:01de57380b60e1221885bbb2b6194ad6c8cf04a4350e230f1a7df70e6aef2cab,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-28.json,01de57380b60e1221885bbb2b6194ad6c8cf04a4350e230f1a7df70e6aef2cab
C00/v03-baseline,v03-corpus-29,run:v03-corpus-29;artifact:research/runs/v03-corpus-29.json;sha256:415dd2ff830820442489a73f4b52f0ffa25853758db3bc4e9f79a73e1d2b5282,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-29.json,415dd2ff830820442489a73f4b52f0ffa25853758db3bc4e9f79a73e1d2b5282
C00/v03-baseline,v03-corpus-29,run:v03-corpus-29;artifact:research/runs/v03-corpus-29.json;sha256:415dd2ff830820442489a73f4b52f0ffa25853758db3bc4e9f79a73e1d2b5282,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-29.json,415dd2ff830820442489a73f4b52f0ffa25853758db3bc4e9f79a73e1d2b5282
C00/v03-baseline,v03-corpus-29,run:v03-corpus-29;artifact:research/runs/v03-corpus-29.json;sha256:415dd2ff830820442489a73f4b52f0ffa25853758db3bc4e9f79a73e1d2b5282,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-29.json,415dd2ff830820442489a73f4b52f0ffa25853758db3bc4e9f79a73e1d2b5282
C00/v03-baseline,v03-corpus-30,run:v03-corpus-30;artifact:research/runs/v03-corpus-30.json;sha256:b4406f7f24d1993f042338104d28f1717b261a29421656eba2629b2144de3e6e,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-30.json,b4406f7f24d1993f042338104d28f1717b261a29421656eba2629b2144de3e6e
C00/v03-baseline,v03-corpus-30,run:v03-corpus-30;artifact:research/runs/v03-corpus-30.json;sha256:b4406f7f24d1993f042338104d28f1717b261a29421656eba2629b2144de3e6e,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-30.json,b4406f7f24d1993f042338104d28f1717b261a29421656eba2629b2144de3e6e
C00/v03-baseline,v03-corpus-30,run:v03-corpus-30;artifact:research/runs/v03-corpus-30.json;sha256:b4406f7f24d1993f042338104d28f1717b261a29421656eba2629b2144de3e6e,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-30.json,b4406f7f24d1993f042338104d28f1717b261a29421656eba2629b2144de3e6e
C00/v03-baseline,v03-fixed-01,run:v03-fixed-01;artifact:research/runs/v03-fixed-01.json;sha256:1ea312cd9ef70e08e85b9503bfbe58a1435a49c86da043f05bf4d27b6e824c20,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-01.json,1ea312cd9ef70e08e85b9503bfbe58a1435a49c86da043f05bf4d27b6e824c20
C00/v03-baseline,v03-fixed-01,run:v03-fixed-01;artifact:research/runs/v03-fixed-01.json;sha256:1ea312cd9ef70e08e85b9503bfbe58a1435a49c86da043f05bf4d27b6e824c20,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-01.json,1ea312cd9ef70e08e85b9503bfbe58a1435a49c86da043f05bf4d27b6e824c20
C00/v03-baseline,v03-fixed-01,run:v03-fixed-01;artifact:research/runs/v03-fixed-01.json;sha256:1ea312cd9ef70e08e85b9503bfbe58a1435a49c86da043f05bf4d27b6e824c20,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-01.json,1ea312cd9ef70e08e85b9503bfbe58a1435a49c86da043f05bf4d27b6e824c20
C00/v03-baseline,v03-fixed-02,run:v03-fixed-02;artifact:research/runs/v03-fixed-02.json;sha256:9dbfc7e7421dd829c0174915a55b43185e00e03ee957900648937d3ab9c83d7b,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-02.json,9dbfc7e7421dd829c0174915a55b43185e00e03ee957900648937d3ab9c83d7b
C00/v03-baseline,v03-fixed-02,run:v03-fixed-02;artifact:research/runs/v03-fixed-02.json;sha256:9dbfc7e7421dd829c0174915a55b43185e00e03ee957900648937d3ab9c83d7b,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-02.json,9dbfc7e7421dd829c0174915a55b43185e00e03ee957900648937d3ab9c83d7b
C00/v03-baseline,v03-fixed-02,run:v03-fixed-02;artifact:research/runs/v03-fixed-02.json;sha256:9dbfc7e7421dd829c0174915a55b43185e00e03ee957900648937d3ab9c83d7b,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-02.json,9dbfc7e7421dd829c0174915a55b43185e00e03ee957900648937d3ab9c83d7b
C00/v03-baseline,v03-fixed-03,run:v03-fixed-03;artifact:research/runs/v03-fixed-03.json;sha256:0876bcbcc3fcc076c43a4134ea50c2e105a730564c789311eb9eaa8821036bbb,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-03.json,0876bcbcc3fcc076c43a4134ea50c2e105a730564c789311eb9eaa8821036bbb
C00/v03-baseline,v03-fixed-03,run:v03-fixed-03;artifact:research/runs/v03-fixed-03.json;sha256:0876bcbcc3fcc076c43a4134ea50c2e105a730564c789311eb9eaa8821036bbb,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-03.json,0876bcbcc3fcc076c43a4134ea50c2e105a730564c789311eb9eaa8821036bbb
C00/v03-baseline,v03-fixed-03,run:v03-fixed-03;artifact:research/runs/v03-fixed-03.json;sha256:0876bcbcc3fcc076c43a4134ea50c2e105a730564c789311eb9eaa8821036bbb,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-03.json,0876bcbcc3fcc076c43a4134ea50c2e105a730564c789311eb9eaa8821036bbb
C00/v03-baseline,v03-fixed-04,run:v03-fixed-04;artifact:research/runs/v03-fixed-04.json;sha256:87535a14d7c663fa40cc6911dc324e8ca6cc7bd09592edf9f0dbc82bdfecb34f,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-04.json,87535a14d7c663fa40cc6911dc324e8ca6cc7bd09592edf9f0dbc82bdfecb34f
C00/v03-baseline,v03-fixed-04,run:v03-fixed-04;artifact:research/runs/v03-fixed-04.json;sha256:87535a14d7c663fa40cc6911dc324e8ca6cc7bd09592edf9f0dbc82bdfecb34f,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-04.json,87535a14d7c663fa40cc6911dc324e8ca6cc7bd09592edf9f0dbc82bdfecb34f
C00/v03-baseline,v03-fixed-04,run:v03-fixed-04;artifact:research/runs/v03-fixed-04.json;sha256:87535a14d7c663fa40cc6911dc324e8ca6cc7bd09592edf9f0dbc82bdfecb34f,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-04.json,87535a14d7c663fa40cc6911dc324e8ca6cc7bd09592edf9f0dbc82bdfecb34f
C00/v03-baseline,v03-fixed-05,run:v03-fixed-05;artifact:research/runs/v03-fixed-05.json;sha256:ab4596678915917c38357832e24dd5cc6d0642584768e0774b28eb7a1673736e,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-05.json,ab4596678915917c38357832e24dd5cc6d0642584768e0774b28eb7a1673736e
C00/v03-baseline,v03-fixed-05,run:v03-fixed-05;artifact:research/runs/v03-fixed-05.json;sha256:ab4596678915917c38357832e24dd5cc6d0642584768e0774b28eb7a1673736e,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-05.json,ab4596678915917c38357832e24dd5cc6d0642584768e0774b28eb7a1673736e
C00/v03-baseline,v03-fixed-05,run:v03-fixed-05;artifact:research/runs/v03-fixed-05.json;sha256:ab4596678915917c38357832e24dd5cc6d0642584768e0774b28eb7a1673736e,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-05.json,ab4596678915917c38357832e24dd5cc6d0642584768e0774b28eb7a1673736e
C00/v03-baseline,v03-fixed-06,run:v03-fixed-06;artifact:research/runs/v03-fixed-06.json;sha256:26341b8a4853a0599cbd708433700aa96775c6af1cc5a3b8ac63ab88d29270c3,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-06.json,26341b8a4853a0599cbd708433700aa96775c6af1cc5a3b8ac63ab88d29270c3
C00/v03-baseline,v03-fixed-06,run:v03-fixed-06;artifact:research/runs/v03-fixed-06.json;sha256:26341b8a4853a0599cbd708433700aa96775c6af1cc5a3b8ac63ab88d29270c3,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-06.json,26341b8a4853a0599cbd708433700aa96775c6af1cc5a3b8ac63ab88d29270c3
C00/v03-baseline,v03-fixed-06,run:v03-fixed-06;artifact:research/runs/v03-fixed-06.json;sha256:26341b8a4853a0599cbd708433700aa96775c6af1cc5a3b8ac63ab88d29270c3,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-06.json,26341b8a4853a0599cbd708433700aa96775c6af1cc5a3b8ac63ab88d29270c3
C00/v03-baseline,v03-fixed-07,run:v03-fixed-07;artifact:research/runs/v03-fixed-07.json;sha256:7c47efc86e42bbb953a1b714d6f9dded22cebd67512940fc179826494eabaf77,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-07.json,7c47efc86e42bbb953a1b714d6f9dded22cebd67512940fc179826494eabaf77
C00/v03-baseline,v03-fixed-07,run:v03-fixed-07;artifact:research/runs/v03-fixed-07.json;sha256:7c47efc86e42bbb953a1b714d6f9dded22cebd67512940fc179826494eabaf77,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-07.json,7c47efc86e42bbb953a1b714d6f9dded22cebd67512940fc179826494eabaf77
C00/v03-baseline,v03-fixed-07,run:v03-fixed-07;artifact:research/runs/v03-fixed-07.json;sha256:7c47efc86e42bbb953a1b714d6f9dded22cebd67512940fc179826494eabaf77,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-07.json,7c47efc86e42bbb953a1b714d6f9dded22cebd67512940fc179826494eabaf77
C00/v03-baseline,v03-fixed-08,run:v03-fixed-08;artifact:research/runs/v03-fixed-08.json;sha256:6b74ea09299663fb8e43c2a605983c269747aa7a86a5ddee54cc8f4e6f43d5a2,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-08.json,6b74ea09299663fb8e43c2a605983c269747aa7a86a5ddee54cc8f4e6f43d5a2
C00/v03-baseline,v03-fixed-08,run:v03-fixed-08;artifact:research/runs/v03-fixed-08.json;sha256:6b74ea09299663fb8e43c2a605983c269747aa7a86a5ddee54cc8f4e6f43d5a2,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-08.json,6b74ea09299663fb8e43c2a605983c269747aa7a86a5ddee54cc8f4e6f43d5a2
C00/v03-baseline,v03-fixed-08,run:v03-fixed-08;artifact:research/runs/v03-fixed-08.json;sha256:6b74ea09299663fb8e43c2a605983c269747aa7a86a5ddee54cc8f4e6f43d5a2,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-fixed-08.json,6b74ea09299663fb8e43c2a605983c269747aa7a86a5ddee54cc8f4e6f43d5a2
