profile_id,candidate_id,formula_version,regime,adversary,batch_epsilon,conditions,m,alpha,gamma,list_size,rho,k,n,proximity_valid,strict_degree_gap,m_in_pinned_range,epsilon_dominant,epsilon_subdominant_linear,epsilon_subdominant_constant,epsilon_full,fri_commit_linear_bits,fri_commit_n_over_q_bits,air_rlc,deep_ali,fri_query,fri_commit,challenge_cap,mmcs_cap,batch,minimum_bits,error_sum_bits
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",84,0.25148809523809523,0.7485119047619048,338.0,0.0625,512,8192,True,1546.1904761904761,True,1505782353636010.8,2072551.6190476192,338.0,1505782355708900.2,69.58056531732419,96.59894446423138,101.38723226917182,99.59700878723797,111.58902335183565,85.58056531732419,120.0,128.0,60.549898181077246,60.549898181077246,60.54989813898261
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",84,0.25148809523809523,0.7485119047619048,338.0,0.0625,512,8192,True,1546.1904761904761,True,1505782353636010.8,2072551.6190476192,338.0,1505782355708900.2,69.58056531732419,96.59894446423138,101.38723226917182,99.59700878723797,103.58902335183565,77.58056531732419,120.0,128.0,60.5498981830633,60.5498981830633,60.549887407712895
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",84,0.25148809523809523,0.7485119047619048,338.0,0.0625,512,8192,True,1546.1904761904761,True,1505782353636010.8,2072551.6190476192,338.0,1505782355708900.2,69.58056531732419,96.59894446423138,101.38723226917182,99.59700878723797,103.58902335183565,77.58056531732419,120.0,128.0,60.549898181077246,60.549898181077246,60.54988740572686
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",85,0.2514705882352941,0.7485294117647059,342.0,0.0625,512,8192,True,1546.0470588235294,True,1597015871225856.0,2097127.905882353,342.0,1597015873323326.0,69.49569992439687,96.58197138562767,101.3702591905681,99.58003570863426,111.5938442200866,85.49569992439687,120.0,128.0,60.465032790044724,60.465032790044724,60.46503274795025
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",85,0.2514705882352941,0.7485294117647059,342.0,0.0625,512,8192,True,1546.0470588235294,True,1597015871225856.0,2097127.905882353,342.0,1597015873323326.0,69.49569992439687,96.58197138562767,101.3702591905681,99.58003570863426,111.5938442200866,85.49569992439687,120.0,128.0,60.465032788149934,60.465032788149934,60.465032746055456
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",85,0.2514705882352941,0.7485294117647059,342.0,0.0625,512,8192,True,1546.0470588235294,True,1597015871225856.0,2097127.905882353,342.0,1597015873323326.0,69.49569992439687,96.58197138562767,101.3702591905681,99.58003570863426,103.5938442200866,77.49569992439687,120.0,128.0,60.465032790044724,60.465032790044724,60.46502201469448
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",85,0.2514705882352941,0.7485294117647059,342.0,0.0625,512,8192,True,1546.0470588235294,True,1597015871225856.0,2097127.905882353,342.0,1597015873323326.0,69.49569992439687,96.58197138562767,101.3702591905681,99.58003570863426,103.5938442200866,77.49569992439687,120.0,128.0,60.465032788149934,60.465032788149934,60.46502201279971
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",86,0.251453488372093,0.748546511627907,346.0,0.0625,512,8192,True,1545.906976744186,True,1692618938701141.2,2121704.1860465114,346.0,1692618940823191.5,69.41182136072882,96.56519567287684,101.35348347781726,99.56325999588343,111.59855329913792,85.41182136072882,120.0,128.0,60.38115422629058,60.38115422629058,60.38115418419625
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",86,0.251453488372093,0.748546511627907,346.0,0.0625,512,8192,True,1545.906976744186,True,1692618938701141.2,2121704.1860465114,346.0,1692618940823191.5,69.41182136072882,96.56519567287684,101.35348347781726,99.56325999588343,111.59855329913792,85.41182136072882,120.0,128.0,60.38115422448188,60.38115422448188,60.38115418238755
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",86,0.251453488372093,0.748546511627907,346.0,0.0625,512,8192,True,1545.906976744186,True,1692618938701141.2,2121704.1860465114,346.0,1692618940823191.5,69.41182136072882,96.56519567287684,101.35348347781726,99.56325999588343,103.59855329913792,77.41182136072882,120.0,128.0,60.38115422629058,60.38115422629058,60.38114345094049
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",86,0.251453488372093,0.748546511627907,346.0,0.0625,512,8192,True,1545.906976744186,True,1692618938701141.2,2121704.1860465114,346.0,1692618940823191.5,69.41182136072882,96.56519567287684,101.35348347781726,99.56325999588343,103.59855329913792,77.41182136072882,120.0,128.0,60.38115422448188,60.38115422448188,60.381143449131805
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",87,0.2514367816091954,0.7485632183908046,350.0,0.0625,512,8192,True,1545.7701149425288,True,1792746666666666.8,2146280.459770115,350.0,1792746668813297.2,69.32890693983202,96.54861278868123,101.33690059362166,99.54667711168781,111.60315443278716,85.32890693983202,120.0,128.0,60.29823980531257,60.29823980531257,60.29823976321836
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",87,0.2514367816091954,0.7485632183908046,350.0,0.0625,512,8192,True,1545.7701149425288,True,1792746666666666.8,2146280.459770115,350.0,1792746668813297.2,69.32890693983202,96.54861278868123,101.33690059362166,99.54667711168781,111.60315443278716,85.32890693983202,120.0,128.0,60.29823980358508,60.29823980358508,60.298239761490876
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",87,0.2514367816091954,0.7485632183908046,350.0,0.0625,512,8192,True,1545.7701149425288,True,1792746666666666.8,2146280.459770115,350.0,1792746668813297.2,69.32890693983202,96.54861278868123,101.33690059362166,99.54667711168781,103.60315443278716,77.32890693983202,120.0,128.0,60.29823980531257,60.29823980531257,60.29822902996262
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",87,0.2514367816091954,0.7485632183908046,350.0,0.0625,512,8192,True,1545.7701149425288,True,1792746666666666.8,2146280.459770115,350.0,1792746668813297.2,69.32890693983202,96.54861278868123,101.33690059362166,99.54667711168781,103.60315443278716,77.32890693983202,120.0,128.0,60.29823980358508,60.29823980358508,60.29822902823515
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",88,0.25142045454545453,0.7485795454545454,354.0,0.0625,512,8192,True,1545.6363636363635,True,1897557793800192.0,2170856.727272727,354.0,1897557795971402.8,69.24693474865542,96.53221835043057,101.32050615537099,99.53028267343714,111.6076512906064,85.24693474865542,120.0,128.0,60.21626761405923,60.21626761405923,60.21626757196515
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",88,0.25142045454545453,0.7485795454545454,354.0,0.0625,512,8192,True,1545.6363636363635,True,1897557793800192.0,2170856.727272727,354.0,1897557795971402.8,69.24693474865542,96.53221835043057,101.32050615537099,99.53028267343714,111.6076512906064,85.24693474865542,120.0,128.0,60.21626761240848,60.21626761240848,60.2162675703144
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",88,0.25142045454545453,0.7485795454545454,354.0,0.0625,512,8192,True,1545.6363636363635,True,1897557793800192.0,2170856.727272727,354.0,1897557795971402.8,69.24693474865542,96.53221835043057,101.32050615537099,99.53028267343714,103.6076512906064,77.24693474865542,120.0,128.0,60.21626761405923,60.21626761405923,60.21625683870941
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",88,0.25142045454545453,0.7485795454545454,354.0,0.0625,512,8192,True,1545.6363636363635,True,1897557793800192.0,2170856.727272727,354.0,1897557795971402.8,69.24693474865542,96.53221835043057,101.32050615537099,99.53028267343714,103.6076512906064,77.24693474865542,120.0,128.0,60.21626761240848,60.21626761240848,60.21625683705868
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",89,0.25140449438202245,0.7485955056179776,358.0,0.0625,512,8192,True,1545.505617977528,True,2007214728795477.2,2195432.9887640453,358.0,2007214730991268.2,69.16588361282163,96.5160081232493,101.30429592818973,99.5140724462559,111.6120473777028,85.16588361282163,120.0,128.0,60.135216478152934,60.135216478152934,60.135216436058975
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",89,0.25140449438202245,0.7485955056179776,358.0,0.0625,512,8192,True,1545.505617977528,True,2007214728795477.2,2195432.9887640453,358.0,2007214730991268.2,69.16588361282163,96.5160081232493,101.30429592818973,99.5140724462559,111.6120473777028,85.16588361282163,120.0,128.0,60.13521647657469,60.13521647657469,60.13521643448073
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",89,0.25140449438202245,0.7485955056179776,358.0,0.0625,512,8192,True,1545.505617977528,True,2007214728795477.2,2195432.9887640453,358.0,2007214730991268.2,69.16588361282163,96.5160081232493,101.30429592818973,99.5140724462559,103.6120473777028,77.16588361282163,120.0,128.0,60.135216478152934,60.135216478152934,60.13520570280325
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",89,0.25140449438202245,0.7485955056179776,358.0,0.0625,512,8192,True,1545.505617977528,True,2007214728795477.2,2195432.9887640453,358.0,2007214730991268.2,69.16588361282163,96.5160081232493,101.30429592818973,99.5140724462559,103.6120473777028,77.16588361282163,120.0,128.0,60.13521647657469,60.13521647657469,60.13520570122502
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",90,0.2513888888888889,0.7486111111111111,362.0,0.0625,512,8192,True,1545.3777777777777,True,2121883592305322.8,2220009.2444444443,362.0,2121883594525694.0,69.08573306379547,96.49997801343035,101.28826581837079,99.49804233643694,111.61634604383053,85.08573306379547,120.0,128.0,60.055065929058195,60.055065929058195,60.05506588696435
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",90,0.2513888888888889,0.7486111111111111,362.0,0.0625,512,8192,True,1545.3777777777777,True,2121883592305322.8,2220009.2444444443,362.0,2121883594525694.0,69.08573306379547,96.49997801343035,101.28826581837079,99.49804233643694,111.61634604383053,85.08573306379547,120.0,128.0,60.05506592754853,60.05506592754853,60.05506588545469
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",90,0.2513888888888889,0.7486111111111111,362.0,0.0625,512,8192,True,1545.3777777777777,True,2121883592305322.8,2220009.2444444443,362.0,2121883594525694.0,69.08573306379547,96.49997801343035,101.28826581837079,99.49804233643694,103.61634604383053,77.08573306379547,120.0,128.0,60.055065929058195,60.055065929058195,60.05505515370863
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",90,0.2513888888888889,0.7486111111111111,362.0,0.0625,512,8192,True,1545.3777777777777,True,2121883592305322.8,2220009.2444444443,362.0,2121883594525694.0,69.08573306379547,96.49997801343035,101.28826581837079,99.49804233643694,103.61634604383053,77.08573306379547,120.0,128.0,60.05506592754853,60.05506592754853,60.055055152198975
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",91,0.25137362637362637,0.7486263736263736,366.0,0.0625,512,8192,True,1545.2527472527472,True,2241734258884608.0,2244585.4945054944,366.0,2241734261129559.5,69.00646330785618,96.48412406222951,101.27241186716995,99.4821883852361,111.62055049190339,85.00646330785618,120.0,128.0,59.975796173054,59.975796173054,59.97579613096026
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",91,0.25137362637362637,0.7486263736263736,366.0,0.0625,512,8192,True,1545.2527472527472,True,2241734258884608.0,2244585.4945054944,366.0,2241734261129559.5,69.00646330785618,96.48412406222951,101.27241186716995,99.4821883852361,111.62055049190339,85.00646330785618,120.0,128.0,59.97579617160924,59.97579617160924,59.9757961295155
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",91,0.25137362637362637,0.7486263736263736,366.0,0.0625,512,8192,True,1545.2527472527472,True,2241734258884608.0,2244585.4945054944,366.0,2241734261129559.5,69.00646330785618,96.48412406222951,101.27241186716995,99.4821883852361,103.62055049190339,77.00646330785618,120.0,128.0,59.975796173054,59.975796173054,59.97578539770455
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",91,0.25137362637362637,0.7486263736263736,366.0,0.0625,512,8192,True,1545.2527472527472,True,2241734258884608.0,2244585.4945054944,366.0,2241734261129559.5,69.00646330785618,96.48412406222951,101.27241186716995,99.4821883852361,103.62055049190339,77.00646330785618,120.0,128.0,59.97579617160924,59.97579617160924,59.975785396259795
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",92,0.2513586956521739,0.7486413043478262,370.0,0.0625,512,8192,True,1545.1304347826085,True,2366940398933333.5,2269161.739130435,370.0,2366940401202865.0,68.92805519675628,96.46844243999725,101.25673024493769,99.46650676300384,111.62466378595363,84.92805519675628,120.0,128.0,59.89738806189265,59.89738806189265,59.89738801979901
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",92,0.2513586956521739,0.7486413043478262,370.0,0.0625,512,8192,True,1545.1304347826085,True,2366940398933333.5,2269161.739130435,370.0,2366940401202865.0,68.92805519675628,96.46844243999725,101.25673024493769,99.46650676300384,111.62466378595363,84.92805519675628,120.0,128.0,59.897388060509336,59.897388060509336,59.8973880184157
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",92,0.2513586956521739,0.7486413043478262,370.0,0.0625,512,8192,True,1545.1304347826085,True,2366940398933333.5,2269161.739130435,370.0,2366940401202865.0,68.92805519675628,96.46844243999725,101.25673024493769,99.46650676300384,103.62466378595363,76.92805519675628,120.0,128.0,59.89738806189265,59.89738806189265,59.8973772865433
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",92,0.2513586956521739,0.7486413043478262,370.0,0.0625,512,8192,True,1545.1304347826085,True,2366940398933333.5,2269161.739130435,370.0,2366940401202865.0,68.92805519675628,96.46844243999725,101.25673024493769,99.46650676300384,103.62466378595363,76.92805519675628,120.0,128.0,59.897388060509336,59.897388060509336,59.89737728516
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",93,0.2513440860215054,0.7486559139784946,374.0,0.0625,512,8192,True,1545.010752688172,True,2497679520639658.5,2293737.9784946237,374.0,2497679522933770.5,68.85049019995786,96.45292944062592,101.24121724556636,99.45099376363251,111.62868885857895,84.85049019995786,120.0,128.0,59.81982306503604,59.81982306503604,59.8198230229425
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",93,0.2513440860215054,0.7486559139784946,374.0,0.0625,512,8192,True,1545.010752688172,True,2497679520639658.5,2293737.9784946237,374.0,2497679522933770.5,68.85049019995786,96.45292944062592,101.24121724556636,99.45099376363251,111.62868885857895,84.85049019995786,120.0,128.0,59.81982306371092,59.81982306371092,59.81982302161738
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",93,0.2513440860215054,0.7486559139784946,374.0,0.0625,512,8192,True,1545.010752688172,True,2497679520639658.5,2293737.9784946237,374.0,2497679522933770.5,68.85049019995786,96.45292944062592,101.24121724556636,99.45099376363251,103.62868885857895,76.85049019995786,120.0,128.0,59.81982306503604,59.81982306503604,59.819812289686794
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",93,0.2513440860215054,0.7486559139784946,374.0,0.0625,512,8192,True,1545.010752688172,True,2497679520639658.5,2293737.9784946237,374.0,2497679522933770.5,68.85049019995786,96.45292944062592,101.24121724556636,99.45099376363251,103.62868885857895,76.85049019995786,120.0,128.0,59.81982306371092,59.81982306371092,59.81981228836169
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",94,0.25132978723404253,0.7486702127659575,378.0,0.0625,512,8192,True,1544.8936170212764,True,2634133011922944.0,2318314.2127659577,378.0,2634133014241636.0,68.77375037834585,96.4375814762925,101.22586928123292,99.43564579929907,111.63262851791511,84.77375037834585,120.0,128.0,59.74308324336885,59.74308324336885,59.743083201275404
R2-C0-q48-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",94,0.25132978723404253,0.7486702127659575,378.0,0.0625,512,8192,True,1544.8936170212764,True,2634133011922944.0,2318314.2127659577,378.0,2634133014241636.0,68.77375037834585,96.4375814762925,101.22586928123292,99.43564579929907,111.63262851791511,84.77375037834585,120.0,128.0,59.74308324209891,59.74308324209891,59.743083200005465
